Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,athlete_id
2022,Max Mitchell,Louisiana-Lafayette,OT,78.25,307,10,33.5,NA,5.32,NA,25,106,4.65,NA,NA,NA
2022,Evan Neal,Alabama,OT,79.5,337,10.13,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Leon ONeal,Texas A&M,SS,72.5,204,10.25,31.63,NA,NA,15,35,125,NA,NA,NA,NA
2022,Dylan Parham,Memphis,C,74.63,311,10.25,33.13,NA,4.93,NA,26.5,108,4.7,NA,NA,NA
2022,Josh Paschal,Kentucky,DE,74.63,268,9.63,32.75,NA,4.77,NA,37.5,123,NA,NA,NA,NA
2022,Trevor Penning,Northern Iowa,OT,79.13,325,10.13,34.25,NA,4.89,NA,28,111,4.62,NA,NA,NA
2022,Nicholas Petit-Frere,Ohio State,OT,77.13,316,10.75,33.63,NA,5.14,NA,24.5,103,NA,NA,NA,NA
2022,DVonte Price,Florida International,RB,73.38,210,9.38,31.5,NA,4.38,NA,34,119,NA,NA,NA,NA
2022,Sean Rhyan,UCLA,OG,76.63,321,11.13,32.38,NA,5.25,NA,33.5,110,4.81,NA,NA,NA
2022,Reggie Roberson,Southern Methodist (TX),WR,71,192,9.5,32.63,NA,NA,NA,29,114,NA,NA,NA,NA
2022,Brian Robinson,Alabama,RB,73.63,225,9.75,31.88,NA,4.53,NA,30,119,NA,NA,NA,NA
2022,Tyrese Robinson,Oklahoma,OG,75.13,319,10.25,33.75,NA,5.25,NA,22.5,100,4.94,8.15,NA,NA
2022,WanDale Robinson,Kentucky,WR,68,178,9,27.63,NA,4.44,NA,34.5,118,NA,NA,NA,NA
2022,Dare Rosenthal,Kentucky,OT,78.75,290,9,33.5,NA,4.88,NA,NA,NA,NA,NA,NA,NA
2022,Andrew Rupcich,NA,OG,78,318,9.5,32.88,NA,5.31,NA,27.5,108,NA,NA,NA,NA
2022,Jamaree Salyer,Georgia,OG,75,321,10,33.63,NA,NA,31,NA,NA,NA,NA,NA,NA
2022,Brandon Smith,Penn State,OLB,75.5,250,10.25,34.63,NA,4.52,NA,37.5,128,NA,NA,NA,NA
2022,Lecitus Smith,Virginia Tech,OG,75.25,314,9.63,31.88,NA,5.18,23,NA,99,4.78,NA,NA,NA
2022,Tyler Smith,Tulsa (OK),OT,76.88,327,10.63,34.25,NA,5.02,25,27.5,105,4.65,NA,NA,NA
2022,Derek Stingley,Louisiana State,CB,72.25,190,9.63,30.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Cole Strange,Tennessee-Chattanooga,OG,76.88,307,10.13,33,NA,5.03,31,28,120,4.5,NA,NA,NA
2022,Pierre Strong,South Dakota State,RB,71.38,207,9.25,31.88,NA,4.37,NA,36,124,NA,NA,NA,NA
2022,Andrew Stueber,Michigan,OT,78.63,325,10,34.13,NA,NA,NA,24.5,101,4.9,NA,NA,NA
2022,Cam Taylor-Britt,Nebraska,CB,70.63,196,10,31.5,NA,4.38,NA,NA,NA,NA,NA,NA,NA
2022,Cameron Thomas,San Diego State,DE,76.13,267,10.25,32.5,NA,NA,24,NA,NA,NA,NA,NA,NA
2022,Zachary Thomas,San Diego State,OT,76.88,308,10.25,33.88,NA,4.96,21,22.5,107,4.65,NA,NA,NA
2022,Josh Thompson,Texas,CB,71.5,194,9,31.13,NA,4.4,15,37.5,127,4.13,6.84,NA,NA
2022,Skylar Thompson,Kansas State,QB,73.88,217,8.63,31,NA,4.91,NA,31,112,4.28,NA,NA,NA
2022,Cole Turner,Nevada,TE,78.5,249,9.75,33,NA,4.76,17,27,120,4.41,NA,NA,NA
2022,Cordell Volson,North Dakota State,OG,78.13,315,10.5,33.88,NA,5.27,25,25,104,4.93,NA,NA,NA
2022,Matt Waletzko,North Dakota,OT,79.63,312,10.25,36.13,NA,5.03,NA,30,113,NA,NA,NA,NA
2022,Christian Watson,North Dakota State,WR,76.13,208,10.13,32.5,NA,4.36,NA,38.5,136,NA,NA,NA,NA
2022,Jaylen Watson,Washington State,CB,74,197,9.63,32.25,NA,4.51,18,NA,NA,NA,NA,NA,NA
2022,Sam Webb,Missouri Western,CB,72.5,202,9.25,32.13,NA,4.48,14,NA,NA,NA,NA,NA,NA
2022,Dohnovan West,Arizona State,C,75.25,296,9.5,33,NA,5.27,NA,28,112,NA,NA,NA,NA
2022,Isaiah Weston,Northern Iowa,WR,75.5,214,9.5,32.5,NA,4.42,20,40,135,NA,NA,NA,NA
2022,ZaQuandre White,South Carolina,RB,72.13,206,9,30.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Devon Williams,Oregon,WR,77,210,9.88,34.13,NA,4.65,NA,33,133,NA,NA,NA,NA
2022,Joshua Williams,Fayetteville State,CB,74.88,195,9.5,32.88,NA,4.53,NA,36,124,NA,NA,NA,NA
2022,Sam Williams,Mississippi,OLB,75.63,261,9.88,33.13,NA,4.46,NA,32.5,123,NA,NA,NA,NA
2022,Tre Williams,Arkansas,DE,76.38,253,10,33.75,NA,5.08,NA,26.5,104,4.58,7.12,NA,NA
2022,Garrett Wilson,Ohio State,WR,71.75,183,9.88,32,NA,4.38,NA,36,123,4.36,NA,NA,NA
2022,Nick Zakelj,Fordham (NY),OG,78.13,316,9.88,32.88,NA,5.13,27,28.5,110,4.71,NA,NA,NA
2021,Jonathan Adams,Arkansas State,WR,74,210,9.875,32.125,NA,4.59,NA,39,132,4.38,7.04,NA,NA
2021,DAngelo Amos,Virginia,FS,71.75,191,9,32.25,NA,4.58,11,34.5,119,4.33,6.98,NA,NA
2021,Calvin Ashley,Florida A&M,OT,78.13,314,10.125,34.25,NA,5.55,15,29,105,5,8.46,NA,NA
2021,Tutu Atwell,Louisville,WR,68.88,155,8.875,29.25,NA,4.39,NA,33,117,4.09,6.87,NA,NA
2021,Josh Ball,Marshall (WV),OT,79.38,308,10,35,NA,5.2,28,27.5,106,4.7,7.77,NA,NA
2021,Cole Banwart,Iowa,OG,75.75,298,10.375,33.75,NA,5.23,20,27.5,103,4.56,7.5,NA,NA
2021,Carlos Basham,Wake Forest,DE,75.25,274,9.25,32.875,NA,4.62,20,34,122,4.32,7.13,NA,NA
2021,Chase Behrndt,West Virginia,C,75.5,324,10.375,33.5,NA,5.55,25,24.5,101,4.93,8.21,NA,NA
2021,Larry Borom,Missouri,OG,76.88,322,10.375,33.125,NA,5.15,21,31,103,NA,8.04,NA,NA
2021,Josiah Bronson,Washington,DT,74.88,304,9.25,31.5,NA,5.07,27,30,101,4.72,7.63,NA,NA
2021,Deonte Brown,Alabama,OG,75.25,344,9.125,32.375,NA,5.57,NA,27,96,5.18,8.33,NA,NA
2021,Earnest Brown,Northwestern,DE,76.5,270,9.75,34.5,NA,5.01,25,31,115,4.5,7.19,NA,NA
2021,Tre Brown,Oklahoma,CB,69.75,185,9.5,30.375,NA,4.42,13,38,123,4.27,7.11,NA,NA
2021,Rico Bussey,Hawaii,WR,72.38,186,10.125,33,NA,4.5,13,38.5,124,4.26,7.21,NA,NA
2021,Michael Carter,Duke,FS,69.63,184,9.5,29.125,NA,4.36,13,35.5,117,4.44,6.9,NA,NA
2021,Michael Carter,North Carolina,RB,67.88,201,8.75,29.125,NA,4.54,16,34,119,3.98,6.83,NA,NA
2021,JaMarr Chase,Louisiana State,WR,72.38,201,9.625,30.75,NA,4.34,NA,41,132,3.99,6.96,NA,NA
2021,Camaron Cheeseman,Michigan,LS,76.25,239,9.375,32,NA,5.09,17,33,110,4.58,7.57,NA,NA
2021,Ben Cleveland,Georgia,OG,78.25,343,9.75,33.75,NA,5.05,30,28,102,4.88,NA,NA,NA
2021,Shawn Davis,Florida,SS,70.63,202,9.5,31.875,NA,NA,17,39.5,128,NA,NA,NA,NA
2021,Liam Eichenberg,Notre Dame,OT,78.13,306,9.625,32.375,NA,NA,33,26.5,105,4.57,7.53,NA,NA
2021,DWayne Eskridge,Western Michigan,WR,68.75,190,9,30.125,NA,4.4,NA,35,124,4.27,6.95,NA,NA
2021,Chris Evans,Michigan,RB,71,211,10,32.5,NA,4.52,20,40.5,127,4.14,6.85,NA,NA
2021,Justin Fields,Ohio State,QB,74.75,227,9.125,32.5,NA,4.46,NA,NA,119,NA,NA,NA,NA
2021,OBryan Goodson,Memphis,DT,70.25,276,9.125,31,NA,NA,26,NA,120,NA,NA,NA,NA
2021,Tay Gowan,Central Florida,CB,72.88,186,8.5,31.125,NA,4.49,13,35.5,118,4.27,6.86,NA,NA
2021,TaQuon Graham,Texas,DT,75.13,292,10.625,35,NA,4.89,32,32.5,113,4.68,7.31,NA,NA
2021,Thomas Graham,Oregon,CB,70.38,192,8.875,31,NA,4.49,13,34.5,121,4.19,7.08,NA,NA
2021,Devery Hamilton,Duke,OT,78.63,311,10.125,33,NA,5.27,21,33.5,112,4.89,7.81,NA,NA
2021,JaQuan Hardy,Tiffin (OH),RB,68.25,211,8.75,29.875,NA,4.56,21,33,119,4.14,6.98,NA,NA
2021,Bryce Hargrove,Pittsburgh,OG,75.88,310,9.875,32.5,NA,5.46,26,27,97,5.03,8.06,NA,NA
2021,Jacob Harris,Central Florida,WR,77,219,9.5,33.75,NA,4.43,15,40.5,133,4.31,6.51,NA,NA
2021,Pressley Harvin,Georgia Tech,P,71.13,263,9.375,32.125,NA,NA,14,NA,111,NA,NA,NA,NA
2021,Brett Heggie,Florida,C,76,310,9.75,33.25,NA,5.5,21,26,105,4.69,7.66,NA,NA
2021,Kyel Hemby,Southern Mississippi,SS,72,200,9.5,31.375,NA,4.61,16,28.5,110,4.52,7.34,NA,NA
2021,Justin Henderson,Louisiana Tech,RB,67.75,220,9.25,30.875,NA,4.65,26,32,118,4.59,7.22,NA,NA
2021,Tristen Hoge,Brigham Young,OG,76.75,306,10.75,33,NA,5.22,29,26,105,4.85,7.9,NA,NA
2021,Sadarius Hutcherson,South Carolina,OG,75.38,321,9,32.375,NA,5.01,35,31.5,106,NA,NA,NA,NA
2021,Alaric Jackson,Iowa,OT,77.5,321,9.5,32.5,NA,5.4,20,25,103,4.92,7.69,NA,NA
2021,Brenden Jaimes,Nebraska,OT,77,298,10,32.625,NA,NA,25,30.5,112,4.5,7.46,NA,NA
2021,Cade Johnson,South Dakota State,WR,70.63,184,9.375,29.25,NA,4.51,11,35,114,NA,NA,NA,NA
2021,Dwayne Johnson,San Diego State,SS,73.38,207,9.875,32.25,NA,4.71,17,32.5,120,4.63,7.35,NA,NA
2021,Josh Johnson,Louisiana-Monroe,RB,68.88,209,8.75,29.625,NA,4.61,22,35.5,115,4.4,7.16,NA,NA
2021,Patrick Johnson,Tulane (LA),OLB,74,240,10,32,NA,4.66,16,35,119,4.45,6.96,NA,NA
2021,Raymond Johnson,Georgia Southern,DE,74.5,260,9.375,33.25,NA,4.78,19,33,115,4.71,7.21,NA,NA
2021,Robert Jones,Middle Tennessee State,OG,76.25,307,9.625,33.375,NA,5.32,NA,31,101,4.84,8.16,NA,NA
2021,Xavier Kelly,Arkansas,DT,76.63,306,10.125,33.375,NA,NA,27,27,99,NA,NA,NA,NA
2021,Brandon Kennedy,Tennessee,C,74,286,9.25,31.875,NA,5.32,22,25,100,4.92,8.36,NA,NA
2021,Tommy Kraemer,Notre Dame,OG,77.5,309,10.625,33.5,NA,NA,NA,NA,115,NA,NA,NA,NA
2021,Trey Lance,North Dakota State,QB,75.88,224,9.125,31.5,NA,NA,NA,NA,131,NA,NA,NA,NA
2021,Alex Leatherwood,Alabama,OT,77.13,312,9.5,33.875,NA,5.01,NA,34.5,118,4.65,7.45,NA,NA
2021,Richard LeCounte,Georgia,SS,61.5,196,9,31.625,NA,4.79,NA,32.5,128,4.49,7.44,NA,NA
2021,Walker Little,Stanford,OT,79.38,313,10.125,33.75,NA,5.3,24,29.5,111,4.59,7.44,NA,NA
2021,Terrace Marshall,Louisiana State,WR,74.5,205,9.5,32.75,NA,4.4,19,39,125,NA,NA,NA,NA
2021,Jah-Maine Martin,North Carolina A&T,RB,69.13,203,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA
2021,Mac McCain,North Carolina A&T,CB,71,186,9.25,31,NA,4.48,13,35.5,123,4.2,7.09,NA,NA
2021,Ryan McCollum,Texas A&M,C,77.25,307,10.25,33.625,NA,5.3,20,29.5,98,4.8,7.71,NA,NA
2021,Nate McCrary,Saginaw Valley State (MI),RB,72.25,213,9.25,30,NA,4.52,19,34,123,4.19,6.94,NA,NA
2021,Tre McKitty,Georgia,TE,76.25,246,11,32.75,NA,NA,23,NA,118,NA,NA,NA,NA
2021,Quinn Meinerz,Wisconsin-Whitewater,C,74.88,320,10.25,33.375,NA,4.99,NA,32,111,4.58,7.54,NA,NA
2021,Michal Menet,Penn State,C,76.13,301,10,31.5,NA,NA,26,NA,126,NA,NA,NA,NA
2021,Bryan Mills,North Carolina Central,CB,73.13,174,9,32,NA,4.6,2,37,124,4.31,7.2,NA,NA
2021,Elijah Mitchell,Louisiana-Lafayette,RB,70.25,201,9.75,31,NA,4.35,17,37.5,128,4.2,6.94,NA,NA
2021,Trevon Moehrig,Texas Christian,FS,72.63,202,9.75,30.625,NA,4.52,14,33,128,4.19,NA,NA,NA
2021,Dan Moore,Texas A&M,OT,77.63,311,10.25,34.5,NA,5.21,28,30.5,110,4.73,7.56,NA,NA
2021,David Moore,Grambling State (LA),OG,73.63,330,9.625,34.125,NA,5.19,31,27.5,105,4.9,8.06,NA,NA
2021,Elijah Moore,Mississippi,WR,69.5,178,9.375,30.125,NA,4.35,17,36,121,4,6.67,NA,NA
2021,Marcus Murphy,Mississippi State,SS,71.25,198,8.75,31.625,NA,4.54,11,38.5,121,4.3,7.14,NA,NA
2021,Josh Myers,Ohio State,C,77.25,310,10.375,32,NA,NA,29,NA,119,NA,NA,NA,NA
2021,Tony Poljan,Virginia,TE,78.75,251,9.375,33.5,NA,4.89,23,33.5,113,4.5,7.34,NA,NA
2021,Dillon Radunz,North Dakota State,OT,77.75,301,9.125,34,NA,5.16,24,32,112,4.57,7.26,NA,NA
2021,Kenny Randall,Charleston (WV),DT,73.63,302,10.25,32.75,NA,5.04,29,34,117,4.7,7.59,NA,NA
2021,Hamilcar Rashed,Oregon State,OLB,74.38,251,10.125,33.75,NA,4.62,25,35.5,128,4.5,7.51,NA,NA
2021,Aaron Robinson,Central Florida,CB,71.5,186,8.75,30.25,NA,4.39,15,37,123,4.31,6.9,NA,NA
2021,Robert Rochell,Central Arkansas,CB,71.75,193,8.75,32.375,NA,4.41,9,43,133,4.08,6.84,NA,NA
2021,Larry Rountree,Missouri,RB,70.63,211,9.125,30.75,NA,4.7,18,30,108,4.47,6.96,NA,NA
2021,Greg Rousseau,Miami (FL),DE,78.63,266,11.125,34.375,NA,4.68,21,30,115,4.53,7.5,NA,NA
2021,Asante Samuel,Florida State,CB,70.13,180,8.875,30.125,NA,4.41,12,35,124,4.09,6.98,NA,NA
2021,Ry Schneider,Oklahoma State,C,74.38,312,10.25,32.875,NA,5.67,26,23.5,85,5.37,8.51,NA,NA
2021,Joe Sculthorpe,North Carolina State,OG,74.25,295,9.125,31.25,NA,5.26,23,28,105,4.63,7.69,NA,NA
2021,TJ Simmons,West Virginia,WR,73.38,208,9.375,32,NA,4.59,13,32,120,4.55,7.22,NA,NA
2021,Bennett Skowronek,Notre Dame,WR,74.88,220,10.125,33.25,NA,NA,13,NA,118,NA,NA,NA,NA
2021,Brandon Smith,Iowa,WR,73.38,218,9.375,34.25,NA,4.64,21,39,130,NA,NA,NA,NA
2021,DAnte Smith,East Carolina (NC),OG,77.38,305,10,35.25,NA,5.33,24,29,113,4.75,7.9,NA,NA
2021,DeVonta Smith,Alabama,WR,72.25,170,9.25,31.875,NA,NA,NA,NA,131,NA,NA,NA,NA
2021,Elerson Smith,Northern Iowa,DE,78.25,252,10.5,33.25,NA,4.78,26,41.5,127,4.39,7.11,NA,NA
2021,James Smith,Cincinnati,P,76.75,231,8.875,32.625,NA,NA,NA,NA,123,NA,NA,NA,NA
2021,Trey Smith,Tennessee,OG,77.5,321,10,33.75,NA,5.11,32,31,112,4.82,7.43,NA,NA
2021,Zach Smith,Tulsa (OK),QB,75.38,222,9.375,32.375,NA,5.23,NA,29.5,111,4.52,7.26,NA,NA
2021,Kyle Spalding,San Diego State,OT,78.5,299,9.625,33,NA,5.4,18,25.5,101,4.88,7.9,NA,NA
2021,Brandon Stephens,Southern Methodist (TX),CB,72.13,213,9.75,32,NA,4.44,19,38,127,4.29,6.99,NA,NA
2021,Brad Stewart,Florida,FS,72.13,195,9,31.5,NA,4.59,11,33.5,126,4.4,7.25,NA,NA
2021,Mike Strachan,Charleston (WV),WR,77.38,226,10,34.25,NA,4.54,20,35,127,4.36,6.96,NA,NA
2021,Patrick Surtain,Alabama,CB,74,208,10,32.5,NA,4.42,18,39,131,NA,NA,NA,NA
2021,Syrus Tuitele,Frenso State (CA),OG,77.5,311,10.125,32.375,NA,5.21,36,26,94,4.91,8.19,NA,NA
2021,Christian Uphoff,Illinois State,SS,74,209,10,30.75,NA,4.64,17,33,120,4.38,7.09,NA,NA
2021,Alijah Vera-Tucker,Southern California,OG,76.5,308,9.625,32.125,NA,5.13,32,32,106,4.63,7.7,NA,NA
2021,Kary Vincent,Louisiana State,CB,69.75,185,8.875,30.25,NA,4.39,8,35.5,117,NA,NA,NA,NA
2021,Gunnar Vogel,Northwestern,OT,78.25,306,10.125,34.25,NA,5.47,23,26,105,4.92,7.67,NA,NA
2021,Lawrence White,Iowa State,FS,71.88,195,9.25,31.25,NA,4.62,14,33.5,120,4.38,7.12,NA,NA
2021,Avery Williams,Boise State,CB,68.38,187,9,28.75,NA,4.43,19,33.5,121,4,6.88,NA,NA
2021,Marlon Williams,Central Florida,WR,71.25,209,8.875,31,NA,4.66,14,33.5,119,4.57,NA,NA,NA
2021,Pooka Williams,Kansas,RB,69.63,170,9.75,30.875,NA,4.46,4,31.5,118,4.26,7.03,NA,NA
2021,Seth Williams,Auburn,WR,75,211,9.875,33.5,NA,4.49,12,37,124,4.43,7.2,NA,NA
2021,Zach Wilson,Brigham Young,QB,74.13,214,9.5,30.625,NA,NA,NA,NA,113,NA,NA,NA,NA
2021,Lawrence Woods,Truman State,CB,69.5,182,9.375,31.25,NA,4.52,13,37.5,124,4.28,7.08,NA,NA
2021,Landon Young,Kentucky,OT,78.13,310,10.125,33.75,NA,5.18,34,30.5,108,4.89,7.7,NA,NA
2020,Hakeem Adeniji,Kansas,OG,76.38,300,10,33.75,NA,5.17,26,34,115,5.08,8.32,NA,NA
2020,Tremayne Anchrum,Clemson,OG,73.88,314,9.63,33.63,NA,5.21,26,24.5,104,NA,NA,NA,NA
2020,Ben Bartch,St. Johns (MN),OT,77.75,309,9,32.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Tyler Bass,Georgia Southern,K,70.5,185,8.75,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Levante Bellamy,Western Michigan,RB,68.88,192,8.75,30.25,NA,4.5,16,39.5,125,NA,NA,NA,NA
2020,Lynn Bowden,Kentucky,RB,70.63,204,9.75,30.88,NA,NA,13,NA,NA,NA,NA,NA,NA
2020,Ben Bredeson,Michigan,OG,76.63,315,10.13,31.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Antoine Brooks,Maryland,S,70.63,220,9.25,31.13,NA,4.64,18,34.5,NA,NA,NA,NA,NA
2020,Cameron Brown,Penn State,LB,77.25,233,9.5,34,NA,4.72,16,35.5,123,NA,NA,NA,NA
2020,Derrick Brown,Auburn,DT,76.63,326,9,34.25,NA,5.16,28,27,108,4.79,NA,NA,NA
2020,Tony Brown,Colorado,OT,73,195,9.25,31.5,NA,4.65,14,33.5,119,4.27,NA,NA,NA
2020,Cohl Cabral,Arizona State,C,76.88,300,10,32.25,NA,NA,20,NA,NA,NA,NA,NA,NA
2020,Saahdiq Charles,Louisiana State,OT,76.13,321,10,33,NA,5.05,NA,NA,NA,NA,NA,NA,NA
2020,Jeremy Chinn,Southern Illinois,S,75,221,9.63,32.13,NA,4.45,20,41,138,NA,NA,NA,NA
2020,Cameron Clarke,North Carolina Charlotte,OG,76.5,308,11,34.13,NA,5.29,26,25,101,NA,NA,NA,NA
2020,Brian Cole,Mississippi State,S,73.75,213,10,31.38,NA,4.52,NA,NA,NA,NA,NA,NA,NA
2020,Trystan Colon-Castillo,Missouri,C,76,315,9.25,30.5,NA,NA,11,NA,NA,NA,NA,NA,NA
2020,Isaiah Coulter,Rhode Island,WR,73.88,198,9,31.75,NA,4.45,NA,36,121,4.62,NA,NA,NA
2020,Lloyd Cushenberry,Louisiana State,C,75.13,312,10.38,34.13,NA,5.27,25,NA,NA,NA,NA,NA,NA
2020,Kevin Davidson,Princeton,QB,76.13,224,8.25,30.88,NA,5,NA,28,109,4.37,NA,NA,NA
2020,Carlos Davis,Nebraska,DT,74,313,9.63,32,NA,4.82,27,27.5,8,4.52,NA,NA,NA
2020,Michael Divinity,Louisiana State,LB,74,241,9.5,33.63,NA,4.85,14,31,115,NA,NA,NA,NA
2020,Kyle Dugger,Lenoir-Rhyne,S,72.88,217,10.38,32.88,NA,4.49,17,42,134,NA,NA,NA,NA
2020,Willie Gay,Mississippi State,LB,73.13,243,10.5,32.63,NA,4.46,21,39.5,136,4.3,NA,NA,NA
2020,AJ Green,Oklahoma State,CB,73.5,202,9,30.88,NA,4.62,13,34,9,4.28,7.2,NA,NA
2020,DaVon Hamilton,Ohio State,DT,75.75,320,9.75,33,NA,5.14,33,29.5,102,NA,NA,NA,NA
2020,Jake Hanson,Oregon,C,76.38,303,9.25,32.75,NA,5.5,33,NA,NA,NA,NA,NA,NA
2020,DeJon Harris,Arkansas,LB,71.63,234,9.38,31.38,NA,4.69,18,33,111,4.32,NA,NA,NA
2020,Charlie Heck,North Carolina,OT,79.63,311,10.25,34.13,NA,5.16,21,28,112,4.86,NA,NA,NA
2020,Justin Herron,Wake Forest,OG,77,290,8.88,33.5,NA,5.26,27,33,105,4.88,NA,NA,NA
2020,Lamar Jackson,Nebraska,CB,74,208,9.5,32.25,NA,4.58,10,36.5,122,4.42,7.28,NA,NA
2020,Justin Jefferson,Louisiana State,WR,73.25,202,9.13,33,NA,4.43,NA,37.5,126,NA,NA,NA,NA
2020,Collin Johnson,Texas,WR,77.63,222,9,31.75,NA,NA,17,NA,NA,NA,NA,NA,NA
2020,Tyler Johnson,Minnesota,WR,73.38,206,9,30.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Brandon Jones,Texas,FB,71.13,198,8.75,30.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Josh Jones,Houston,OT,77,319,10.13,33.88,NA,5.27,24,28.5,109,NA,NA,NA,NA
2020,Tony Jones,Notre Dame,WR,71,224,9.5,30.63,NA,4.68,13,32.5,119,4.21,NA,NA,NA
2020,BoPete Keyes,Tulane (LA),CB,73,200,8.75,32.63,NA,NA,NA,36,126,NA,NA,NA,NA
2020,Solomon Kindley,Georgia,OG,75.25,337,10,32.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Cedarian Lamb,Oklahoma,WR,73.63,198,9.25,32.25,NA,4.5,11,34.5,124,NA,NA,NA,NA
2020,Shane Lemieux,Oregon,OG,75.88,310,9.5,32.25,NA,5.11,26,25.5,107,4.9,NA,NA,NA
2020,Terrell Lewis,Alabama,LB,77.25,262,9.88,33.88,NA,NA,NA,37,124,NA,NA,NA,NA
2020,Austin Mack,Ohio State,WR,73.5,208,10,33.63,NA,4.59,NA,31.5,117,4.42,NA,NA,NA
2020,Chris Miller,Baylor,S,72,191,9,29.88,NA,4.61,12,35.5,133,4.12,NA,NA,NA
2020,Kyle Murphy,Rhode Island,OT,76,302,10,33.88,NA,5.3,19,28,104,4.68,NA,NA,NA
2020,Netane Muti,Frenso State (CA),OG,74.88,315,10.63,31.75,NA,NA,44,NA,NA,NA,NA,NA,NA
2020,Jeff Okudah,Ohio State,CB,73.13,205,9.13,32.63,NA,4.48,11,41,135,NA,NA,NA,NA
2020,Dante Olson,Montana,LB,74.38,237,9.13,32.38,NA,4.88,15,42,124,4.32,NA,NA,NA
2020,Mike Onwenu,Michigan,OG,75,350,10.5,34.38,NA,NA,26,NA,NA,NA,NA,NA,NA
2020,Aaron Parker,Rhode Island,WR,73.63,209,9.13,31.13,NA,4.57,12,26.5,112,4.23,NA,NA,NA
2020,Alex Pechin,Bucknell (PA),P,72,210,9.38,29.63,NA,4.69,13,34,NA,NA,NA,NA,NA
2020,La'Mical Perine,Florida,RB,70.75,216,10.25,31.63,NA,4.62,22,35,118,4.31,NA,NA,NA
2020,Tyre Phillips,Mississippi State,OG,77,331,10.38,35.13,NA,5.37,22,25,93,5.11,NA,NA,NA
2020,Michael Pittman,Southern California,WR,76,223,9.25,32.5,NA,4.52,13,36.5,121,4.14,NA,NA,NA
2020,Troy Pride,Notre Dame,CB,71,194,9,30.63,NA,4.4,13,35.5,119,4.26,NA,NA,NA
2020,James Robinson,Illinois State,RB,69,219,8.75,29.63,NA,4.64,24,40,125,4.19,NA,NA,NA
2020,Henry Ruggs,Alabama,WR,71,188,10.13,30.5,NA,4.27,NA,42,131,NA,NA,NA,NA
2020,Stanford Samuels,Florida State,CB,74,185,10.13,31.75,NA,4.65,NA,NA,NA,NA,NA,NA,NA
2020,Laviska Shenault,Colorado,WR,72.63,227,9,31.88,NA,4.58,17,NA,NA,NA,NA,NA,NA
2020,Nate Stanley,Iowa,QB,75.75,235,10,32.63,NA,4.81,NA,28.5,108,4.48,NA,NA,NA
2020,Darrell Stewart,Michigan State,WR,74,216,9.63,32,NA,NA,15,35,117,NA,NA,NA,NA
2020,Charlie Taumoepeau,Portland State (OR),TE,74.25,240,9.5,32.25,NA,4.75,18,36.5,121,4.27,NA,NA,NA
2020,Alex Taylor,South Carolina State,OT,80.38,308,11.25,36.13,NA,5.09,21,25,116,4.79,NA,NA,NA
2020,Prince Wanogho Tega,Auburn,OT,77,308,10.38,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,Andrew Thomas,Georgia,OT,77.13,315,10.25,36.13,NA,5.22,21,30.5,109,4.66,NA,NA,NA
2020,Daniel Thomas,Auburn,S,71,209,9.25,31.63,NA,4.51,24,37,125,NA,NA,NA,NA
2020,Jeff Thomas,Miami (FL),WR,68.88,170,8.38,30.38,NA,4.45,NA,36.5,125,NA,NA,NA,NA
2020,Stantley Thomas-Oliver,Florida International,CB,74,184,9.63,31.13,NA,4.48,NA,34,127,NA,NA,NA,NA
2020,Adam Trautman,Dayton,TE,77,255,9.5,32.63,NA,4.8,18,34.5,114,4.27,NA,NA,NA
2020,Derrek Tuszka,North Dakota State,LB,76.5,251,9.88,31.38,NA,4.79,24,33.5,120,4.34,NA,NA,NA
2020,Michael Warren,Cincinnati,RB,69.13,226,9.13,29.5,NA,NA,16,NA,NA,NA,NA,NA,NA
2020,Broderick Washington,Texas Tech,DT,74.25,305,10.38,32.5,NA,NA,23,NA,NA,NA,NA,NA,NA
2020,Jedrick Wills,Alabama,OT,76.25,312,10,34.25,NA,5.05,NA,34.5,113,4.84,NA,NA,NA
2020,Isaiah Wilson,Georgia,OT,78.5,350,10.25,35.5,NA,5.32,26,29,110,5.07,NA,NA,NA
2020,Logan Wilson,Wyoming,LB,74.13,241,9.5,32.38,NA,4.63,21,32,121,4.27,7.26,NA,NA
2020,Antoine Winfield,Minnesota,S,69.13,203,9.5,30.13,NA,4.45,NA,36,124,NA,NA,NA,NA
2020,Steven Wirtel,Iowa State,LS,76,227,9.38,31.13,NA,4.76,NA,26,120,4.28,NA,NA,NA
