Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,athlete_id
2015,Darryl Baldwin,Ohio State,OT,77.63,305,9.88,35,NA,4.96,30,30.5,106,4.64,7.39,NA,NA
2015,Neiron Ball,Florida,OLB,74.38,236,9.38,33.63,NA,4.68,22,34.5,NA,4.26,NA,NA,503950
2015,Deion Barnes,Penn State,DE,76,260,10.13,32.875,NA,4.75,31,34,112,4.32,7.26,NA,NA
2015,Tavaris Barnes,Clemson,DE,75.75,282,8.5,33.13,NA,4.8,22,31,110,4.65,7.5,NA,NA
2015,Austin Barron,Florida State,C,75,293,NA,NA,NA,5.17,NA,NA,NA,NA,NA,NA,NA
2015,Jermaine Barton,Illinois State,OT,78.63,315,10.38,34.75,NA,5.38,NA,NA,NA,NA,NA,NA,NA
2015,Houston Bates,Louisiana Tech,OLB,73.13,245,9,31,NA,4.77,NA,26.5,105,4.29,7.26,NA,500482
2015,Mickey Baucus,Arizona,OT,78.5,309,10.25,32.625,NA,5.33,25,31.5,91,4.83,7.63,NA,NA
2015,Will Baumann,North Carolina State,P,77.63,187,9.13,32,NA,5.14,NA,NA,NA,NA,NA,NA,NA
2015,DeJuan Beard,Washburn (KS),WR,73,195,NA,NA,NA,4.56,NA,NA,NA,NA,NA,NA,NA
2015,Vic Beasley,Clemson,OLB,75,246,9.38,32.5,29,4.53,35,41,130,4.15,NA,NA,NA
2015,Ben Beckwith,Mississippi State,OG,75.25,317,10,32.375,NA,5.24,16,27.5,89,4.78,7.66,NA,NA
2015,Blake Bell,Oklahoma,TE,78.25,252,10,33.13,NA,4.8,14,33,116,4.32,NA,NA,501882
2015,Kenny Bell,Nebraska,WR,73.13,197,9.25,31.63,NA,4.42,7,41.5,129,4.15,NA,NA,NA
2015,Mitchell Bell,Louisiana Tech,OG,74.63,348,9.25,32.375,NA,5.48,21,27,92,5.02,8.02,NA,NA
2015,Bill Belton,Penn State,RB,68.88,204,9,30.5,NA,4.55,15,35.5,122,4.43,7.19,NA,518192
2015,Bryan Bennett,Southeastern Louisiana,QB,74.25,211,9.5,31,NA,4.81,NA,37,125,4.2,NA,NA,504745
2015,Bryon Bennett,Mississippi,DT,74,293,NA,NA,NA,5.12,NA,NA,NA,NA,NA,NA,NA
2015,Michael Bennett,Georgia,WR,73.63,202,10.25,33.63,NA,4.59,NA,NA,NA,NA,NA,NA,NA
2015,Mike Bennett,Ohio State,DT,74,293,10.25,33.625,43,4.96,NA,33.5,NA,NA,NA,NA,NA
2015,Tim Bennett,Indiana,CB,69.75,186,9.25,31.125,NA,4.52,14,36.5,130,4.29,6.91,NA,535796
2015,Joe Bergeron,Texas A&M-Commerce,RB,72.13,235,10.38,32.125,NA,4.62,17,31,110,4.34,7.25,NA,511263
2015,Seth Betancourt,Boston College,OT,77,300,9.75,34,NA,5.16,23,26.5,98,4.87,7.97,NA,NA
2015,Brennen Beyer,Michigan,OLB,76,256,10.25,31.875,NA,4.9,20,33.5,110,4.22,7.09,NA,512697
2015,EJ Bibbs,Iowa State,TE,74,258,10.25,31.13,NA,4.76,20,31.5,110,4.52,7.22,NA,545385
2015,Craig Bills,Brigham Young,SS,73.13,205,9.5,30.875,NA,4.68,19,33,112,4.42,6.95,NA,487583
2015,Angelo Blackson,Auburn,DT,76.38,318,9.75,33.75,NA,5.02,20,31,101,4.57,NA,NA,NA
2015,Bernard Blake,Colorado State,CB,71,177,9.63,30.25,NA,4.52,9,31.5,127,4.26,7.12,NA,502865
2015,Brian Blechen,Utah,SS,74.25,216,9.88,31.625,NA,4.7,18,25.5,107,4.42,7.02,NA,503038
2015,Al Bond,Memphis,OG,75.75,303,10.25,33.38,NA,5.57,22,23.5,90,4.65,NA,NA,NA
2015,TraMayne Bondurant,Arizona,FS,69.75,212,8.5,31,NA,4.54,11,35,111,4.39,7.03,NA,NA
2015,Chris Bonner,Colorado State-Pueblo,QB,78.25,237,10,33,NA,5.12,NA,27,101,4.6,7.56,NA,170763
2015,Detrick Bonner,Virginia Tech,FS,71.75,207,8.88,31.25,NA,4.56,15,NA,NA,NA,NA,NA,501209
2015,Anthony Boone,Duke,QB,72.25,231,9.63,31.63,20,5.03,NA,26.5,100,4.62,7.45,NA,501046
2015,Cameron Botticelli,Minnesota,DT,76.5,292,9.5,31.5,NA,4.98,24,29.5,102,4.66,7.63,NA,NA
2015,Gerald Bowman,Southern California,SS,71.13,205,9.38,33,NA,4.58,10,34,113,NA,NA,NA,530992
2015,Brett Boyko,Nevada Las Vegas,OG,78.63,301,9,32,NA,5.6,17,25,103,4.75,NA,NA,NA
2015,Nick Boyle,Delaware,TE,76.5,268,10.38,33.38,NA,5.04,20,30.5,112,4.23,NA,NA,NA
2015,Brandon Bridge,South Alabama,QB,76.38,229,9.25,34.25,NA,4.72,NA,33,110,4.37,NA,NA,507211
2015,Kyle Brindza,Notre Dame,K,72.63,236,10,33.25,NA,5.17,14,31,NA,NA,NA,NA,515407
2015,Terrance Broadway,Louisiana-Lafayette,QB,72.63,223,9.75,33.5,NA,4.62,NA,34,120,NA,NA,NA,503922
2015,Cariel Brooks,Adams State (CO),CB,68.75,196,9.38,29.5,NA,4.53,14,32.5,111,4.32,7,NA,NA
2015,Artez Brown,Arkansas State,CB,73,182,NA,NA,NA,4.52,NA,NA,NA,NA,NA,NA,515864
2015,Da'Ron Brown,Northern Illinois,WR,72.13,205,10.25,32,NA,4.54,17,37,120,4.11,NA,NA,502538
2015,Dominique Brown,Louisville,RB,73.88,234,9.5,32.38,NA,4.62,17,32.5,109,4.2,7.09,NA,500365
2015,Jamon Brown,Louisville,OT,75.63,323,9.75,34.38,NA,5.44,NA,28,103,4.61,7.36,NA,NA
2015,Leon Brown,Alabama,OG,77.75,346,9.75,34.25,NA,5.67,NA,20,119,5.34,8.72,NA,NA
2015,Malcolm Brown,Texas,RB,71.38,224,10.25,32.75,NA,4.62,19,34.5,117,4.15,NA,NA,NA
2015,Malcom Brown,Texas,DT,74.38,319,10,32.5,19,5.05,26,29.5,98,4.59,NA,NA,NA
2015,Trent Brown,Florida,OT,80.5,355,10.88,36,NA,5.29,20,23.5,97,4.78,NA,NA,5160745
2015,Serderius Bryant,Mississippi,SS,69,228,9.75,32.5,NA,4.64,16,34,113,4.4,NA,NA,511999
2015,Quayshawne Buckley,Idaho,DT,74.38,302,10.75,32.5,NA,5.26,22,35,111,4.65,7.58,NA,NA
2015,Betim Bujari,Rutgers,C,75.5,298,9.63,30.875,NA,5.27,21,25,90,4.93,7.85,NA,NA
2015,Malcolm Bunche,UCLA,OG,77.88,320,9.38,33.875,NA,5.24,32,27.5,103,4.89,8,NA,NA
2015,Blair Burns,Wyoming,CB,69.25,186,9.25,30.125,NA,4.55,15,36,128,4.19,6.96,NA,516299
2015,Clay Burton,Florida,TE,75.75,248,9.5,31.5,NA,4.76,24,30,111,4.56,7.44,NA,511885
2015,Michael Burton,Rutgers,FB,71.25,242,9.5,29.25,NA,4.74,25,33,115,4.34,7.08,NA,503831
2015,Damiere Byrd,South Carolina,WR,69.25,162,8,29.875,NA,4.39,13,42,131,4.09,6.59,NA,515818
2015,Bryce Callahan,Rice (TX),CB,69.13,184,9.25,30.625,NA,4.49,15,43,132,4.27,7,NA,503427
2015,Jesse Callier,Washington,RB,70.25,202,9.13,30.25,NA,4.53,18,32.5,114,4.45,7.24,NA,499788
2015,Ibraheim Campbell,Northwestern,SS,71.38,208,10.25,30.38,26,4.59,23,33,118,4.18,6.83,NA,500400
2015,AJ Cann,South Carolina,OG,74.75,313,10.25,32.63,NA,5.18,26,32.5,109,NA,NA,NA,NA
2015,Nordly Capi,Akron,DE,73.88,252,10,31.25,NA,4.86,31,30.5,117,4.51,7.22,NA,NA
2015,Shane Carden,East Carolina (NC),QB,73.88,218,9.75,33.25,25,4.94,NA,29.5,104,4.45,NA,NA,500938
2015,Joe Cardona,Navy,LS,73.63,242,9.63,31.5,NA,4.91,30,33,NA,NA,NA,NA,NA
2015,Alex Carter,Stanford,CB,72.13,196,9.13,32.13,30,4.51,17,40,121,4.07,NA,NA,535214
2015,DeAndre Carter,Sacramento State (CA),WR,68.5,186,8.75,30.625,NA,4.48,17,38.5,126,3.8,6.64,NA,NA
2015,Sam Carter,Texas Christian,SS,71.75,216,9.88,31.25,NA,4.63,16,31.5,112,4.26,6.93,NA,502970
2015,Tevin Carter,Utah,FS,73,215,9.25,32,NA,4.54,19,NA,NA,NA,NA,NA,NA
2015,James Castleman,Oklahoma State,DT,74.5,311,10.13,33.125,NA,5.12,25,28,94,4.65,8.1,NA,511222
2015,BJ Catalon,Texas Christian,RB,67.38,186,9,30,NA,4.57,20,36,114,4.15,NA,NA,531236
2015,Rakeem Cato,Marshall (WV),QB,72.13,171,9.5,30.5,NA,4.7,NA,34,113,NA,NA,NA,518267
2015,Donald Celiscar,Western Michigan,CB,70.88,194,9.25,31.38,NA,4.62,13,32.5,120,4.31,6.97,NA,516654
2015,Tyson Chandler,North Carolina State,OT,77.75,354,10,36.625,NA,5.42,31,27.5,110,4.87,7.93,NA,NA
2015,Anthony Chickillo,Miami (FL),DE,75.13,267,10.13,33.5,NA,4.79,27,34.5,114,4.25,NA,NA,NA
2015,Jawon Chisholm,Akron,RB,72.75,202,9.13,31.625,NA,4.63,19,38,130,4.4,7.01,NA,NA
2015,Gerald Christian,Louisville,TE,75,244,10.75,32.5,NA,4.87,28,NA,NA,4.7,7.26,NA,501524
2015,Kyle Christy,Florida,P,74.25,202,8.88,30,NA,4.93,NA,NA,NA,NA,NA,NA,511887
2015,Tyler Cierski,Maryland,FB,71,260,NA,NA,NA,4.74,NA,NA,NA,NA,NA,NA,517304
2015,Imoan Claiborne,Northwestern State (LA),CB,69.88,189,9,32.875,NA,4.53,13,39,120,4.56,7.31,NA,NA
2015,Ace Clark,Western Carolina,SS,74,217,9.5,32,NA,4.68,11,31.5,111,4.43,7.21,NA,NA
2015,Frank Clark,Michigan,DE,74.88,271,10.13,34.38,NA,4.79,19,38.5,118,4.05,NA,NA,NA
2015,Marquez Clark,Central Oklahoma,WR,70.25,190,10,32,NA,4.58,12,34,124,4.23,7.07,NA,NA
2015,Blaine Clausell,Mississippi State,OT,78.13,329,11,33.375,NA,5.37,23,27,97,4.79,7.92,NA,504265
2015,Kaelin Clay,Utah,WR,69.63,195,9,30.88,NA,4.51,10,33,113,4.26,NA,NA,504726
2015,Cameron Clear,Texas A&M,OT,77.38,277,9.63,33.63,NA,4.98,NA,32,108,4.48,NA,NA,NA
2015,TJ Clemmings,Pittsburgh,OT,76.75,309,10.38,35.13,NA,5.14,22,32.5,111,4.54,NA,NA,NA
2015,Cameron Clemmons,Western Kentucky,OT,78.25,300,10,33.875,NA,5.28,14,24,87,4.94,8.03,NA,504881
2015,Reshard Cliett,South Florida,OLB,74.13,221,8.63,33.75,NA,4.67,21,38.5,124,4.53,7.23,NA,NA
2015,Sammie Coates,Auburn,WR,73.38,212,9.38,33.38,14,4.43,23,41,131,4.06,NA,NA,515949
2015,David Cobb,Minnesota,RB,70.88,229,9.38,31.63,NA,4.59,17,38.5,121,4.55,7.01,NA,512737
2015,Takoby Cofield,Duke,OT,76.25,310,10,34,NA,5.19,23,30,101,4.79,NA,NA,NA
2015,Justin Coleman,Tennessee,CB,70.63,185,9.38,31.25,NA,4.53,20,37.5,124,3.98,NA,NA,NA
2015,Tevin Coleman,Indiana,RB,71.38,206,8.63,32,NA,4.59,22,NA,NA,NA,NA,NA,535801
2015,Henry Coley,Virginia,ILB,73.13,239,9.13,31.125,NA,4.95,23,29,115,4.59,7.34,NA,NA
2015,Jalen Collins,Louisiana State,CB,73.5,203,9.38,32.13,28,4.48,NA,36,124,4.27,NA,NA,517218
2015,Landon Collins,Alabama,SS,72,228,9.38,31.5,17,4.53,NA,35,120,4.33,NA,NA,535742
2015,La`el Collins,Louisiana State,OT,76.5,305,10.38,33.25,12,5.12,21,27,108,4.63,NA,NA,NA
2015,Austin Collinsworth,Notre Dame,SS,73,205,NA,NA,NA,4.62,NA,NA,NA,NA,NA,NA,500910
2015,Chris Conley,Georgia,WR,73.88,213,9.88,33.75,NA,4.35,18,45,139,4.3,NA,NA,513146
2015,Brey Cook,Arkansas,OT,77.38,317,9.38,32.25,NA,5.29,32,20.5,95,5.03,NA,NA,NA
2015,Kenny Cook,Gardner-Webb (NC),WR,75.38,215,10.38,34.5,NA,4.56,12,33,120,4.37,7.13,NA,NA
2015,Amari Cooper,Alabama,WR,72.88,211,10,31.5,21,4.42,NA,33,120,3.98,NA,NA,534458
2015,Corey Cooper,Nebraska,SS,72.63,209,9.25,29.75,NA,4.62,21,34,114,4.2,7.07,NA,501844
2015,Xavier Cooper,Washington State,DT,74.88,293,9.38,31.5,NA,4.86,29,29,110,4.37,NA,NA,NA
2015,Christian Covington,Rice (TX),DT,74.38,289,10,33.25,NA,5.09,24,30.5,111,4.43,7.43,NA,NA
2015,Justin Cox,Mississippi State,CB,72.63,191,9,31.25,NA,4.36,15,38,129,4.07,NA,NA,546604
2015,Corey Crawford,Clemson,DE,77.25,283,9.25,34.5,NA,5.01,17,33,110,4.65,NA,NA,511202
2015,Tony Creecy,North Carolina State,RB,70.38,215,8.5,31.125,NA,4.56,19,33,122,4.35,6.95,NA,511297
2015,Rob Crisp,North Carolina State,OT,78.63,301,10,34.5,NA,5.26,26,32.5,107,4.6,NA,NA,NA
2015,John Crockett,North Dakota State,RB,71.75,217,9.75,31,NA,4.62,15,40,125,4.25,NA,NA,NA
2015,Jamison Crowder,Duke,WR,68.38,185,8.75,30.38,NA,4.56,10,37,115,4.32,6.99,NA,517452
2015,Antwan Crutcher,Ohio,DT,73,297,NA,NA,NA,5.18,NA,NA,NA,NA,NA,NA,NA
2015,Yannik Cudjoe-Virgil,Maryland,OLB,74.13,248,9.75,32.63,NA,4.74,25,30,118,4.25,7.18,NA,534245
2015,Robertson Daniel,Brigham Young,CB,72.88,198,9.5,32.25,NA,4.56,24,35.5,126,4.21,6.87,NA,551119
2015,DaVaris Daniels,Notre Dame,WR,73.5,201,9,31.25,NA,4.62,13,37,122,4.35,6.81,NA,517610
2015,Ronald Darby,Florida State,CB,70.63,193,8.63,31.38,17,4.38,12,41.5,129,4.14,NA,NA,530289
2015,Erick Dargan,Oregon,SS,71.13,217,9.5,31.25,NA,4.62,17,29,113,4.46,7.13,NA,504749
2015,Aaron Davis,Colorado State,OLB,71.63,225,9,31,NA,4.95,16,29,107,4.37,7.2,NA,NA
2015,Andre Davis,South Florida,WR,72.88,207,9.5,34,NA,4.55,NA,32,118,4.33,7.09,NA,NA
2015,Carl Davis,Iowa,DT,76.63,320,11,34.63,NA,5.07,28,33,103,4.47,NA,NA,NA
2015,Devante Davis,Nevada Las Vegas,WR,74.88,220,9.5,32.38,NA,4.57,16,35.5,115,4.12,NA,NA,517172
2015,Dyshawn Davis,Syracuse,OLB,74,222,9.63,31.5,NA,4.72,19,32,115,4.4,7.31,NA,514451
2015,Geremy Davis,Connecticut,WR,74.38,216,9.5,32.25,NA,4.58,23,36.5,124,4.18,NA,NA,502295
2015,Kalon Davis,Clemson,OG,77,340,NA,NA,NA,5.46,NA,NA,NA,NA,NA,NA,NA
2015,Mike Davis,South Carolina,RB,69.13,217,9.38,30.25,NA,4.61,17,34,116,4.18,NA,NA,NA
2015,Titus Davis,Central Michigan,WR,72.75,196,8.25,29.63,NA,4.51,NA,32.5,119,4.28,NA,NA,NA
2015,Tyeler Davison,Frenso State (CA),DT,73.63,316,10.75,34,NA,5.18,32,33,105,4.46,NA,NA,NA
2015,Lamar Dawson,Southern California,ILB,73,230,NA,NA,NA,4.78,NA,NA,NA,NA,NA,NA,517190
2015,Paul Dawson,Texas Christian,ILB,72.13,235,9.5,31.5,20,4.93,21,28,109,4.49,6.76,NA,NA
2015,Dillon Day,Mississippi State,C,75.38,305,9.13,33.75,NA,5.26,23,26,97,4.76,7.63,NA,NA
2015,Synjyn Days,Georgia Tech,RB,72.63,232,9.38,33.375,NA,4.67,22,31,116,4.31,6.99,NA,500215
2015,Andre Debose,Florida,WR,71.63,190,8.63,32.25,NA,4.49,12,37.5,123,4.09,6.93,NA,480211
2015,Ryan Delaire,Towson (MD),DE,76.13,254,10.38,32.5,NA,4.97,23,33.5,115,4.51,7,NA,NA
2015,Trey DePriest,Alabama,ILB,72.38,254,9,31.63,NA,4.92,21,26,109,4.72,NA,NA,515904
2015,AJ Derby,Arkansas,TE,75.75,255,9.5,30.5,NA,4.73,15,NA,NA,4.51,6.99,NA,NA
2015,Travis Dickson,Louisiana State,TE,75,237,NA,NA,NA,4.74,NA,NA,NA,NA,NA,NA,501529
2015,Xzavier Dickson,Alabama,OLB,75.5,260,10,33.5,NA,4.74,19,29.5,100,4.53,NA,NA,513127
2015,Miles Dieffenbach,Penn State,OG,76.13,305,8.88,30.875,NA,5.29,24,27,NA,4.69,7.74,NA,NA
2015,Jarrett Dieudonne,Wagner (NY),FS,71.88,190,8.75,31,NA,4.62,14,30,119,4.31,6.9,NA,NA
2015,Quandre Diggs,Texas,CB,69.13,196,9.63,29.63,NA,4.56,17,35.5,113,4.15,NA,NA,511265
2015,Stefon Diggs,Maryland,WR,72,195,10,31.25,NA,4.46,11,35,115,4.32,NA,NA,534249
2015,Reese Dismukes,Auburn,C,74.75,296,8.88,32.25,NA,5.31,23,27.5,107,4.7,7.69,NA,NA
2015,Larry Dixon,Army,FB,69.63,237,8.88,29.375,NA,4.78,25,34.5,117,4.34,7.25,NA,515371
2015,Travell Dixon,Washington,CB,72.5,198,8.75,31.375,NA,4.52,15,34.5,116,4.59,7.12,NA,NA
2015,Michael Doctor,Oregon State,OLB,71.13,221,9.38,31.75,NA,4.64,27,30.5,115,4.36,7.06,NA,482534
2015,Andrew Donnal,Iowa,OT,77.88,313,10,33.5,NA,5.31,17,32,101,4.77,7.51,NA,NA
2015,Sean Donnelly,Tulane (LA),OT,80.13,317,10.13,34.125,NA,5.47,19,26,104,4.84,8.41,NA,NA
2015,Matt Dooley,Indiana,LS,76,245,9.75,31,NA,5.08,14,28,107,4.9,7.56,NA,NA
2015,Phillip Dorsett,Miami (FL),WR,69.75,185,9.38,30.25,NA,4.33,13,37,122,4.11,6.85,NA,517570
2015,Lorenzo Doss,Tulane (LA),CB,70.38,182,9,29.75,NA,4.5,9,33.5,115,4.26,NA,NA,532175
2015,Jamil Douglas,Arizona State,OG,76,304,10.75,33.38,NA,5.25,28,29,99,4.75,7.63,NA,NA
2015,Ray Drew,Georgia,DE,76,284,9.75,34.625,NA,4.81,18,32.5,112,4.45,7.43,NA,NA
2015,Kurtis Drummond,Michigan State,FS,72.63,208,10.38,32.25,NA,4.65,13,39.5,119,4.33,NA,NA,503191
2015,BJ Dubose,Louisville,DE,76,284,9.75,33,NA,5.06,26,NA,NA,NA,NA,NA,NA
2015,Quinton Dunbar,Florida,WR,73.63,195,9.5,32.625,NA,4.44,7,35,120,4.16,7.1,NA,503960
2015,Chris Dunkley,South Florida,CB,71.5,182,10.25,32.25,NA,4.46,2,33.5,113,4.22,7.27,NA,NA
2015,Alvin Dupree,Kentucky,DE,76,269,9.75,32.625,13,4.56,NA,42,138,4.48,7.52,NA,NA
2015,Lemar Durant,Simon Fraser (Canada),WR,73.63,231,10,31.125,NA,4.59,27,37,117,4.56,7.18,NA,NA
2015,Dechane Durante,Northern Illinois,FS,73.88,194,9.25,31.875,NA,4.56,NA,27.5,NA,NA,NA,NA,502545
2015,Michael Dyer,Louisville,RB,68.5,218,9.5,30.63,NA,4.58,26,34,120,NA,NA,NA,504101
2015,Andrew East,Vanderbilt,LS,73.88,239,9.5,31.375,NA,4.87,20,33,110,4.29,6.97,NA,500874
2015,Nick Easton,Harvard,C,74.75,307,10.38,31.125,NA,5.15,29,30.5,112,4.6,7.73,NA,NA
2015,Quinterrius Eatmon,South Florida,OT,78.25,313,9.88,35.5,NA,5.37,27,27,101,4.89,7.98,NA,NA
2015,Fabbians Ebbele,Arizona,OT,79.5,311,10.13,36.25,NA,5.29,22,31,99,4.69,7.75,NA,NA
2015,Steve Edmond,Texas,ILB,73.75,253,8.5,33.625,NA,4.84,19,24.5,116,4.76,7.38,NA,511267
2015,Jahwan Edwards,Ball State (IN),RB,69.5,220,8.88,31.63,NA,4.8,16,35.5,117,4.5,7.13,NA,511399
2015,Mario Edwards,Florida State,DE,74.63,279,10.88,33.25,NA,4.84,32,32.5,120,4.55,NA,NA,NA
2015,SaQwan Edwards,New Mexico,CB,72.38,200,9.38,31.25,NA,4.52,10,36,120,4.08,6.75,NA,NA
2015,Ifo Ekpre-Olomu,Oregon,CB,69.13,192,9.63,30.88,NA,4.52,14,NA,NA,NA,NA,NA,511448
2015,Kyle Emanuel,North Dakota State,OLB,75.25,255,9.38,31,NA,4.77,27,34,120,4.25,NA,NA,NA
2015,Quinn Epperly,Princeton,QB,73.75,218,9.13,30.375,NA,4.89,NA,32.5,112,4.32,6.99,NA,NA
2015,Zac Epping,Minnesota,OG,73.75,318,9.63,31.125,NA,5.48,22,27.5,103,4.69,7.7,NA,503223
2015,Cameron Erving,Florida State,C,77.5,313,10.38,34.13,NA,5.15,30,30.5,112,4.63,NA,NA,NA
2015,Durell Eskridge,Syracuse,FS,74.88,208,9.63,32.375,NA,4.63,NA,31,117,4.26,6.93,NA,514437
2015,Kaleb Eulls,Mississippi State,DT,74.63,305,10.5,33.75,NA,5.23,26,28,104,4.59,7.45,NA,NA
2015,Randall Evans,Kansas State,CB,72,190,8.88,31.25,NA,4.57,12,38,113,4.37,6.98,NA,501272
2015,Antoine Everett,McNeese State (LA),OG,75,328,9,32.75,NA,5.32,21,20.5,91,5.18,8.5,NA,NA
2015,Deshazor Everett,Texas A&M,CB,70.88,188,9,31,NA,4.49,15,38,130,4.27,6.78,NA,517480
2015,Tayo Fabuluje,Texas Christian,OG,78.38,353,9.88,34,NA,5.55,16,29.5,98,4.77,NA,NA,NA
2015,Cody Fajardo,Nevada,QB,73.5,223,9.5,31.38,31,4.63,NA,32.5,118,4.1,NA,NA,501241
2015,Maurice Falls,East Carolina (NC),OLB,73.75,247,9.38,32.625,NA,4.67,18,31.5,119,4.41,7.5,NA,500944
2015,Ethan Farmer,North Carolina,DT,74,291,8.75,33.625,NA,5.04,23,25.5,104,4.8,7.78,NA,NA
2015,George Farmer,Southern California,WR,72.75,220,8.63,33,NA,4.38,19,34.5,123,4.27,7,NA,512842
2015,Tom Farniok,Iowa State,C,75.13,300,9.75,31.25,NA,5.27,23,30,108,4.75,7.85,NA,NA
2015,Cole Farrand,Maryland,ILB,74.5,244,9.5,32.5,NA,4.86,NA,34.5,121,4.2,6.84,NA,NA
2015,Landon Feichter,Purdue,FS,71.25,192,8.5,29.875,NA,4.62,17,31,119,4.29,6.97,NA,500808
2015,Jon Feliciano,Miami (FL),OG,75.88,323,9.75,32.38,NA,5.33,23,26.5,97,4.74,NA,NA,NA
2015,Sam Ficken,Penn State,K,73.5,191,9,31,NA,5.06,NA,NA,NA,NA,NA,NA,518197
2015,BJ Finney,Kansas State,C,75.75,318,10,32,NA,5.25,20,24,99,4.76,NA,NA,NA
2015,Jake Fisher,Oregon,OT,78.13,306,10.38,33.75,NA,5.01,25,32.5,NA,4.33,NA,NA,511450
2015,Daniel Fitzpatrick,Tennessee State,SS,72.88,206,9.75,33.75,NA,4.68,15,32,121,4.4,7.01,NA,NA
2015,Ereck Flowers,Miami (FL),OT,78.25,329,9.88,34.5,NA,5.31,37,27,101,NA,NA,NA,NA
2015,Trey Flowers,Arkansas,DE,74.13,266,10,34.25,NA,4.93,28,36.5,121,4.4,7.26,NA,515923
2015,Terell Floyd,Louisville,CB,69.75,187,9.25,32,NA,4.57,12,30.5,116,4.37,7.1,NA,511618
2015,Dante Fowler,Florida,OLB,74.63,261,9.5,33.75,16,4.6,19,32.5,112,4.32,NA,NA,NA
2015,Jalston Fowler,Alabama,FB,71,254,10.5,32.75,NA,4.94,23,33.5,114,4.4,NA,NA,504027
2015,Garrett Frye,Georgia Southern,OT,76.13,288,9.63,33.25,NA,5.08,32,30.5,108,4.78,8.12,NA,NA
2015,Alani Fua,Brigham Young,OLB,76.75,238,10.13,32,NA,4.73,18,34.5,118,4.15,NA,NA,502435
2015,Clay Fuller,Baylor,WR,73,210,NA,NA,NA,4.55,NA,NA,NA,NA,NA,NA,517284
2015,Devin Funchess,Michigan,WR,76.25,232,9.75,33.5,NA,4.7,17,38.5,122,4.48,6.98,NA,535145
2015,Josh Furman,Michigan,OLB,73.25,210,8.5,31.75,NA,4.48,18,38,124,4.16,6.94,NA,503886
2015,Charles Gaines,Louisville,CB,69.88,180,8.75,31.38,NA,4.44,NA,34.5,123,4.2,NA,NA,511613
2015,Andy Gallik,Boston College,C,74.38,306,10.25,32.75,NA,5.5,29,27,96,4.58,NA,NA,NA
2015,Doniel Gambrell,Notre Dame,OT,77.25,306,10.25,33.125,NA,5.27,23,24,105,5.06,8.35,NA,NA
2015,Jacob Gannon,Iowa State,OT,78.25,315,8.75,32.75,NA,5.19,22,23.5,99,4.89,7.85,NA,502064
2015,Max Garcia,Florida,C,76.13,309,10.25,33.13,NA,5.24,30,28,103,5.12,8.18,NA,NA
2015,Devin Gardner,Michigan,WR,75.5,217,9.5,33.125,NA,4.62,15,35.5,117,4.42,6.96,NA,NA
2015,Charles Garrett,Nevada,CB,70.75,205,8.63,31.25,NA,4.58,13,34,118,4.46,6.92,NA,501244
2015,Clayton Geathers,Central Florida,SS,73.63,218,9.13,31.63,NA,4.55,22,37,120,4.27,NA,NA,505705
2015,Laurence Gibson,Virginia Tech,OT,77.75,305,10.38,35.13,NA,5.04,24,33.5,113,4.56,NA,NA,NA
2015,Reggie Gilbert,Arizona,DE,75,261,NA,NA,NA,4.84,NA,NA,NA,NA,NA,NA,NA
2015,Jacoby Glenn,Central Florida,CB,72,179,8.63,31.25,NA,4.64,NA,34,123,4.26,NA,NA,531652
2015,Mark Glowinski,West Virginia,OG,76.38,307,9.75,33.13,NA,5.2,31,29.5,113,4.58,NA,NA,NA
2015,Stephen Godbolt,Webber International (FL),CB,70,176,NA,NA,NA,4.54,NA,NA,NA,NA,NA,NA,NA
2015,Markus Golden,Missouri,OLB,74.38,260,10.5,31.13,NA,4.9,17,28.5,110,4.59,7.39,NA,531379
2015,Eddie Goldman,Florida State,DT,75.88,336,10.13,33.13,NA,5.28,19,24.5,NA,4.82,7.62,NA,NA
2015,Senquez Golson,Mississippi,CB,68.63,176,9.38,29.75,NA,4.46,15,33.5,120,4.2,NA,NA,512007
2015,Denzell Goode,Mars Hill (NC),OG,77.38,339,10.25,35.125,NA,5.34,23,31,103,4.85,8.02,NA,NA
2015,Antwan Goodley,Baylor,WR,70.25,209,9.25,30.75,NA,4.44,NA,35,127,4.38,7.19,NA,502261
2015,Melvin Gordon,Wisconsin,RB,72.63,215,9.75,32.38,20,4.52,19,35,126,4.07,NA,NA,514218
2015,Jabari Gorman,Florida,FS,69.63,184,9.5,30.25,NA,4.58,11,29,112,NA,NA,NA,512194
2015,Jourdon Grandon,Arizona,FS,70.63,183,10,31.25,NA,4.54,9,35,109,4.38,6.8,NA,504670
2015,Corey Grant,Auburn,RB,68.88,201,8.25,30.875,NA,4.28,22,37,127,4.08,7,NA,504030
2015,Curtis Grant,Ohio State,ILB,74.5,240,10,32,NA,4.73,21,36,125,4.42,7.25,NA,516250
2015,Doran Grant,Ohio State,CB,70.25,200,9.38,30.25,NA,4.44,21,33,116,4.33,7.09,NA,516251
2015,Hroniss Grasu,Oregon,C,75,297,10.25,32.13,28,5.12,NA,NA,NA,4.74,7.85,NA,504753
